TTCNum	ImageFN	Count	Area	Species	LifeHistory
TTC020701	TTC020701_Image002.jpg	7	82.475	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image002.jpg	8	67.171	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image002.jpg	9	82.339	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image002.jpg	10	44.4	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	1	55.035	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	2	26.67	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	3	46.273	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	4	22.537	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	5	52.707	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	6	36.162	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	7	57.446	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	8	45.116	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	9	91.872	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	10	61.289	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	11	37.002	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	12	43.766	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	13	48.271	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	14	38.338	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	15	24.246	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	16	45.615	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	17	68.769	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image003.jpg	18	101.033	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	1	90.659	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	2	42.981	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	3	59.319	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	4	37.787	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	5	47.623	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	6	74.128	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	7	72.241	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	8	48.216	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	9	78.578	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	10	40.859	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	11	75.244	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	12	57.611	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	13	32.387	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	14	31.905	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	15	17.316	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	16	62.309	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	17	59.223	Amelanchier_utahensis	Shrub
TTC020701	TTC020701_Image004.jpg	18	86.582	Amelanchier_utahensis	Shrub
TTC020727	TTC020727_Image001.jpg	1	65.174	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	2	41.259	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	3	59.595	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	4	25.334	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	5	41.08	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	6	54.842	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	7	49.387	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	8	55.806	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	9	36.809	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	10	45.144	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	11	35.142	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	12	26.629	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	13	35.157	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	14	45.956	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	15	86.044	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	16	40.556	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	17	41.342	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	18	40.377	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image001.jpg	19	24.521	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	1	44.345	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	2	31.437	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	3	35.445	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	4	41.81	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	5	48.257	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	6	31.726	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	7	35.39	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	8	26.422	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	9	31.464	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	10	27.841	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	11	26.822	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	12	53.933	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	13	11.572	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	14	43.573	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	15	19.465	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	16	43.766	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	17	41.41	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	18	66.359	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	19	60.187	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	20	18.79	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	21	36.231	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	22	25.403	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	23	26.367	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	24	25.499	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	25	33.021	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	26	30.445	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	27	61.689	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	28	45.901	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	29	31.602	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	30	36.093	Cirsium_undulatum	Forb
TTC020727	TTC020727_Image002.jpg	31	55.765	Cirsium_undulatum	Forb
TTC020900	TTC_020900_Image001.jpg	1	144.716	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image001.jpg	2	118.363	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image001.jpg	3	153.684	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image001.jpg	4	126.918	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image001.jpg	5	82.173	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image002.jpg	1	146.3	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image002.jpg	2	91.238	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image002.jpg	3	128.488	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image002.jpg	4	125.292	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image003.jpg	1	148.124	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image003.jpg	2	148.697	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image003.jpg	3	99.763	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image003.jpg	4	131.334	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image004.jpg	1	78.54	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image004.jpg	2	110.366	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image004.jpg	3	147.554	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image004.jpg	4	89.56	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image004.jpg	5	76.556	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image005.jpg	1	135.161	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image005.jpg	2	98.562	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image005.jpg	3	121.652	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image005.jpg	4	147.974	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image006.jpg	1	144.778	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image006.jpg	2	141.603	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image006.jpg	3	89.657	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image006.jpg	4	79.407	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image007.jpg	1	137.916	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image007.jpg	2	67.601	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image007.jpg	3	72.912	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image007.jpg	4	139.646	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image008.jpg	1	116.037	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image008.jpg	2	87.521	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image008.jpg	3	103.065	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image009.jpg	1	79.274	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image009.jpg	2	135.322	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image009.jpg	3	136.933	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image009.jpg	4	143.078	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image009.jpg	5	100.222	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image010.jpg	1	100.959	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image010.jpg	2	126.455	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image010.jpg	3	98.505	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image010.jpg	4	142.988	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image010.jpg	5	147.06	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image010.jpg	6	75.77	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image011.jpg	1	19.239	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image011.jpg	2	119.501	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image011.jpg	3	103.558	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image012.jpg	1	106.851	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image012.jpg	2	129.875	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image013.jpg	1	85.962	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image013.jpg	2	126.081	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image013.jpg	3	145.292	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image013.jpg	4	78.854	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image014.jpg	1	75.889	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image014.jpg	2	135.574	Sporobolus_cryptandrus	Grass
TTC020900	TTC_020900_Image014.jpg	3	74.26	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image001.jpg	1	111.83	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image001.jpg	2	144.364	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image002.jpg	1	123.4	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image002.jpg	2	147.546	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image002.jpg	3	121.2	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image002.jpg	4	145.207	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image003.jpg	1	89.294	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image003.jpg	2	131.13	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image003.jpg	3	67.589	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image003.jpg	4	104.684	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image003.jpg	5	136.369	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image004.jpg	1	138.318	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image004.jpg	2	80.124	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image004.jpg	3	111.449	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image004.jpg	4	139.183	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image005.jpg	1	120.119	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image005.jpg	2	114.175	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image005.jpg	3	146.449	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image006.jpg	1	83.989	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image006.jpg	2	128.067	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image006.jpg	3	148.606	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image007.jpg	1	146.413	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image007.jpg	2	114.179	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image007.jpg	3	115.498	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image007.jpg	4	138.145	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image007.jpg	5	148.73	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image008.jpg	1	127.998	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image008.jpg	2	133.599	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image008.jpg	3	145.205	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image009.jpg	1	105.021	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image009.jpg	2	106.169	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image009.jpg	3	127.21	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image010.jpg	1	148.965	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image010.jpg	2	141.927	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image010.jpg	3	127.379	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image010.jpg	4	147.433	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image011.jpg	1	87.248	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image011.jpg	2	112.883	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image011.jpg	3	112.738	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image011.jpg	4	140.189	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image012.jpg	1	113.657	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image012.jpg	2	147.759	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image012.jpg	3	144.898	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image012.jpg	4	148.983	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image012.jpg	5	134.938	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image013.jpg	1	72.411	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image013.jpg	2	101.211	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image013.jpg	3	129.946	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image013.jpg	4	102.354	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image013.jpg	5	145.841	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image014.jpg	1	85.734	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image014.jpg	2	134.556	Sporobolus_cryptandrus	Grass
TTC020907	TTC020907_Image014.jpg	3	93.668	Sporobolus_cryptandrus	Grass
TTC020902	TTC020902_Image001.jpg	1	138.586	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image001.jpg	2	130.513	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image001.jpg	3	114.588	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image001.jpg	4	79.28	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image002.jpg	1	135.941	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image002.jpg	2	145.928	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image002.jpg	3	145.68	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image002.jpg	4	61.923	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image003.jpg	1	167.86	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image003.jpg	2	134.122	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image003.jpg	3	158.836	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image004.jpg	1	137.911	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image004.jpg	2	155.42	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image004.jpg	3	128.571	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image004.jpg	4	167.529	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image004.jpg	5	117.013	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image004.jpg	6	98.057	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image005.jpg	1	102.52	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image005.jpg	2	137.801	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image005.jpg	3	94.2	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image005.jpg	4	145.956	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image005.jpg	5	147.885	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image005.jpg	6	131.588	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image005.jpg	7	136.63	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image006.jpg	1	138.269	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image006.jpg	2	114.726	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image006.jpg	3	134.839	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image006.jpg	4	150.226	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image006.jpg	5	75.175	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image006.jpg	6	87.215	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image007.jpg	1	148.766	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image007.jpg	2	123.102	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image007.jpg	3	137.36	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image007.jpg	4	193.194	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image008.jpg	1	159.029	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image008.jpg	2	132.29	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image009.jpg	1	151.577	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image009.jpg	2	139.784	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image009.jpg	3	179.638	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image010.jpg	1	89.695	Sporobolus_contractus	Grass
TTC020902	TTC020902_Image010.jpg	2	113.293	Sporobolus_contractus	Grass
TTC020955	TTC020955_Image001.jpg	1	170.725	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image001.jpg	2	125.94	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image001.jpg	3	158.781	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image001.jpg	4	116.42	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image001.jpg	5	104.587	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image001.jpg	6	128.171	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image001.jpg	7	112.329	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image001.jpg	8	81.402	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image002.jpg	1	119.244	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image002.jpg	2	114.423	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image002.jpg	3	122.675	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image002.jpg	4	101.639	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image002.jpg	5	103.857	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image003.jpg	1	171.276	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image003.jpg	2	126.918	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image003.jpg	3	134.054	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image003.jpg	4	113.72	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image003.jpg	5	167.57	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image003.jpg	6	95.756	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image003.jpg	7	156.687	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image004.jpg	1	150.915	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image004.jpg	2	77.93	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image004.jpg	3	109.408	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image004.jpg	4	134.784	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image004.jpg	5	127.042	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image004.jpg	6	101.226	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image004.jpg	7	101.666	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image004.jpg	8	101.267	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image004.jpg	9	102.121	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image005.jpg	1	106.488	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image005.jpg	2	146.948	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image005.jpg	3	116.765	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image005.jpg	4	103.884	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image005.jpg	5	162.611	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image005.jpg	6	113.073	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image005.jpg	7	115.208	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image005.jpg	8	148.477	Digitaria_cognatum	Grass
TTC020955	TTC020955_Image005.jpg	9	158.093	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image001.jpg	1	153.243	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image001.jpg	2	105.372	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image001.jpg	3	157.349	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image001.jpg	4	134.026	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image001.jpg	5	119.671	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image001.jpg	6	78.178	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image001.jpg	7	88.414	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image001.jpg	8	62.763	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image002.jpg	1	100.826	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image002.jpg	2	94.833	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image002.jpg	3	122.496	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image002.jpg	4	86.899	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image002.jpg	5	60.27	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image002.jpg	6	152.568	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image002.jpg	7	80.3	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image002.jpg	8	101.308	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image002.jpg	9	75.919	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image003.jpg	1	108.747	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image003.jpg	2	104.959	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image003.jpg	3	74.555	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image003.jpg	4	118.928	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image003.jpg	5	83.62	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image004.jpg	1	80.314	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image004.jpg	2	154.125	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image004.jpg	3	104.876	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image004.jpg	4	135.596	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image005.jpg	1	172.695	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image005.jpg	2	129.783	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image005.jpg	3	88.069	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image006.jpg	1	129.08	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image006.jpg	2	124.948	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image006.jpg	3	165.201	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image006.jpg	4	116.751	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image007.jpg	1	143.559	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image007.jpg	2	111.805	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image007.jpg	3	104.408	Digitaria_cognatum	Grass
TTC020956	TTC020956_Image007.jpg	4	113.155	Digitaria_cognatum	Grass
TTC021023	TTC021023_001.jpg	1	30.486	Philadelphus_hitchcockianus	Shrub
TTC021023	TTC021023_001.jpg	2	22.772	Philadelphus_hitchcockianus	Shrub
TTC021023	TTC021023_001.jpg	3	20.843	Philadelphus_hitchcockianus	Shrub
TTC021023	TTC021023_001.jpg	4	13.432	Philadelphus_hitchcockianus	Shrub
TTC021023	TTC021023_001.jpg	5	28.971	Philadelphus_hitchcockianus	Shrub
TTC021023	TTC021023_001.jpg	6	26.381	Philadelphus_hitchcockianus	Shrub
TTC021023	TTC021023_001.jpg	7	49.607	Philadelphus_hitchcockianus	Shrub
TTC021023	TTC021023_001.jpg	8	24.921	Philadelphus_hitchcockianus	Shrub
TTC021023	TTC021023_001.jpg	9	28.723	Philadelphus_hitchcockianus	Shrub
TTC021023	TTC021023_001.jpg	10	28.227	Philadelphus_hitchcockianus	Shrub
TTC021023	TTC021023_001.jpg	11	19.314	Philadelphus_hitchcockianus	Shrub
TTC021023	TTC021023_001.jpg	12	22.703	Philadelphus_hitchcockianus	Shrub
TTC021023	TTC021023_001.jpg	13	24.122	Philadelphus_hitchcockianus	Shrub
